大类,中类,小类,细分类,棚格图分类,棚格图名称,商品编码,名称,品牌,规格/容量/尺寸,规格,品种,包装,口味,售价,价格带,尺码,含糖量,成分特点,脂肪含量,是否有机,配方,片数范围,功效,适用人群/场景,进口/国产,肉种,酒精度数,香味,面条形状,加工工艺,颜色,订单数,销售,毛利,每订单门店数,每金额门店数,在售门店数,订单同比增长率,销售同比增长率,上市天数
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,101703821,滨崎心宠160g骨头饼干,滨崎,160g,100-299g/ml,休闲饼干,罐,原味,11.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2047,2.375871863,50.50650171,4.8842,0.42089812,212,-0.54702368,-0.56562651,2333
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104196571,奥利奥夹心233g巧克力味,奥利奥,233g,200g/ml以上,夹心饼干,袋,巧克力,12.5,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.4227,5.144618227,144.2302116,2.366,0.194377883,230,-0.21167475,-0.114372995,1379
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108064727,Tango160g奥朗探戈乳酪威化饼干,Tango,160g,150-199g/ml,威化饼干,盒,奶油、奶酪,12.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0259,0.253141628,-1.109983584,38.61,3.950357789,71,-0.46817248,-0.550092304,490
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109348001,瑾诺241g饼奴原味饼干,瑾诺,241g,100-299g/ml,休闲饼干,袋,原味,12.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0899,1.071089771,49.84911736,11.12,0.93362856,155,0.05,0.05,241
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108755886,俄小淼牌162g酸奶巧克力味夹心威化饼干,俄小淼,162g,150-199g/ml,威化饼干,盒,巧克力,13.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0421,0.323150741,-15.78004156,23.7553,3.094531047,123,0.33650794,-0.254226844,444
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108755958,俄小淼牌162g焦糖巧克力味夹心威化饼干,俄小淼,162g,150-199g/ml,威化饼干,盒,巧克力,13.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.071666667,-56.3577,180.1802,13.95348837,2,-0.89982111,-0.904331501,444
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,102139901,新世纪300g特浓鲜奶薄饼,特鲜,300g,300g/ml以上,休闲饼干,袋,牛奶,14,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1334,1.683373947,148.2600423,7.4981,0.594045074,163,-0.2262181,-0.239303587,861
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,800230388,春光158g椰香酥卷,春光,158g,150-299g/ml,蛋糕蛋卷,袋,椰子,14.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1711,2.450135861,50.67399588,5.8455,0.408140632,169,-0.16291585,-0.159464276,2746
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,108332613,河马莉100g牛奶味迷你蛋酥,河马莉,100g,100-299g/ml,休闲糕点,袋,牛奶,14.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0835,1.139507083,67.57525325,11.9714,0.87757243,56,-0.58988212,-0.617265534,556
23,2301_饼干糕点,2312_糕饼,23125_含馅饼、酥,2336,糕点,109791635,名沙300g松露燕麦饼巧克力味,名沙,300g,300g/ml以上,含馅饼、酥,袋,巧克力,14.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0306,0.405846204,17.49166849,32.6718,2.463987567,108,0.05,0.05,133
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,800189189,奥利奥232g巧克力+香草味双心脆饼干,奥利奥,232g,200g/ml以上,夹心饼干,盒,混合,15.5,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0354,0.329992063,-49.49533253,28.2509,3.030375911,35,-0.81846154,-0.884795143,2841
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,103668741,爱时乐150g香草牛奶味威化卷心酥(注心威化饼干),爱时乐,150g,150-199g/ml,威化饼干,罐,牛奶,15.8,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0329,0.4483427,16.6415754,30.3732,2.230436671,122,2.91666667,1.966973752,1343
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108465491,斯曼科190g草莓口味果酱型夹心饼干,斯曼科,190g,150-199g/ml,夹心饼干,袋,草莓,15.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0525,0.783676652,39.82085194,19.0533,1.276036484,38,-0.42116869,-0.440963874,518
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103266080,法丽兹126g抹茶慕斯巧克力味曲奇,法丽兹,126g,0-149g/ml,曲奇饼干,袋,抹茶,16.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1691,2.789031555,144.8608056,5.9127,0.358547395,219,-0.21238938,-0.225442273,1665
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,103180745,九日牌8.9g*6欧巴熊冰淇淋形巧克力饼干,九日,54g,0-99g/ml,休闲饼干,盒,巧克力,17.5,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0578,0.9837222,53.41308711,17.3082,1.016547151,25,-0.43609756,-0.343358013,1688
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103736352,丹妮丝塔150g巧克力布朗尼曲奇饼干,国际,150g,150-199g/ml,曲奇饼干,袋,巧克力,18,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0093,0.276296296,-64.93546704,107.9137,3.619302949,3,-0.88432836,-0.762791495,1520
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,108920853,胖丫丫180g黄金玉米巧克力棒,胖丫丫,180g,150-299g/ml,蛋糕蛋卷,盒,巧克力,18.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0445,0.45725873,-33.48027435,22.46,2.18694567,140,4,1.419358361,399
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108671295,路易拉图168g巴旦木脆筒抹茶巧克力,路易拉图,168g,100-299g/ml,休闲饼干,盒,抹茶,19.8,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.222222222,-60.799616,178.5714,4.5,1,-0.79856115,-0.59473151,474
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,106567873,百乐芬188g牛奶原味松塔,百乐芬,188g,100-299g/ml,休闲糕点,盒,原味,19.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.007,0.134680556,-24.511847,143.8849,7.424976797,4,-0.92440605,-0.905300269,1008
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104199190,奥利奥夹心466g巧克力味家庭装,奥利奥,466g,200g/ml以上,夹心饼干,袋,巧克力,21.8,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.3446,7.127708649,87.56974634,2.902,0.140297542,229,-0.41692047,-0.35149923,1379
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,106567697,百乐芬336G抹茶蛋糕,百乐芬,336g,300g/ml以上,蛋糕蛋卷,盒,抹茶,22.9,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1101,1.869211862,24.00572098,9.08,0.534984835,210,-0.0426087,0.009048026,1008
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,104723730,丽巧克350g纳宝帝香草牛奶味威化饼干,丽巧克,350g,200g/ml以上,威化饼干,盒,牛奶,29.9,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.079,1.812771477,-28.73200511,12.6619,0.551641513,88,-0.17103882,-0.257041864,1238
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,108375787,苏提拉192g泰趣卷椰子草莓卷状饼干,苏提拉,192g,150-299g/ml,蛋糕蛋卷,盒,草莓,29.9,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1035,2.988801771,143.9124006,9.6657,0.334582243,53,0.56108597,0.565685913,434
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,800396971,雀巢脆脆鲨480g牛奶味夹心威化巧克力,雀巢,480g,200g/ml以上,威化饼干,盒,巧克力,31.5,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1013,2.912449126,-9.518545571,9.8713,0.343353637,213,-0.10984183,-0.094463624,2841
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,105839988,达利园980g欧式蛋糕礼盒,达利园,980g,300g/ml以上,蛋糕蛋卷,盒,原味,40,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0127,0.667441758,-12.33055072,78.5601,1.49825807,79,-0.79968454,-0.829940122,441
23,2301_饼干糕点,2312_糕饼,23121_面包,2336,糕点,107440735,达利园760g早餐包礼盒装,达利园,760g,300g/ml以上,面包,盒,混合,43.5,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.01,0.662960173,-1.105674235,100.4168,1.508386236,106,-0.78494624,-0.764720494,797
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106058471,森姆氏600g华丽什锦饼干,森姆氏,600g,300g/ml以上,休闲饼干,盒,混合,48,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,771
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,800383947,GPR金罐454g英式皇家曲奇（饼干）,GPR金罐,454g,200g/ml以上,曲奇饼干,罐,原味,49.9,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0111,0.370708889,-10.41101482,89.9928,2.697534454,50,-0.59340659,-0.738880233,2841
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,108770293,惠溪原1016g鼠年好运礼盒,惠溪原,1016g,300g/ml以上,休闲糕点,盒,混合,68,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.207777778,-165.775243,180.1802,4.812834225,2,-0.90459966,-0.962682325,440
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,800310713,丹麦蓝罐681g曲奇饼干,蓝罐,681g,200g/ml以上,曲奇饼干,盒,原味,102,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0155,1.585850105,32.43168976,64.4612,0.630576621,53,-0.60759494,-0.661996621,2841
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,107440858,小王子320G双味混合曲奇,姆明,320g,200g/ml以上,曲奇饼干,盒,混合,133.9,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0084,0.668888889,-286.0822139,119.7605,1.495016611,2,-0.56476684,-0.448372317,797
23,2301_饼干糕点,2311_饼干,23114_早餐饼干,2314,饼干,800022686,嘉士利167g早餐饼,嘉士利,167g,150-199g/ml,早餐饼干,袋,原味,4.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.4231,2.282351563,74.74485711,2.3637,0.438144595,224,-0.28494169,-0.288940362,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106626378,瑞士乐48G灌心饼巧克力味,瑞士乐,48g,0-99g/ml,休闲饼干,盒,巧克力,4.8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0217,0.103244444,2.695927922,46.1467,9.685751184,10,-0.87021531,-0.876621658,1000
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,101088540,好丽友48g蘑古力榛子巧克力味,好丽友,48g,0-99g/ml,休闲饼干,盒,巧克力,4.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2601,1.373206716,45.24599042,3.8443,0.72822248,113,-0.01774924,0.03130612,2477
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800023735,好丽友48g蘑古力,好丽友,48g,0-99g/ml,休闲饼干,盒,巧克力,4.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.371,1.998940677,73.21522312,2.6957,0.500264971,220,-0.22692228,-0.193231859,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800024655,奥利奥55g香草味盒装巧脆卷,奥利奥,55g,0-99g/ml,休闲饼干,盒,香草,4.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.3895,2.16503869,9.441332039,2.5674,0.46188551,229,-0.24515504,-0.116672855,2841
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103800131,格力高35g小兔百奇粒粒曲奇草莓奶香味,格力高,35g,0-149g/ml,曲奇饼干,盒,草莓,4.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2125,0.977902886,51.19347468,4.7066,1.02259643,205,5.74603175,5.912783853,1401
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,100145485,雀巢脆脆鲨80g巧克力味夹心威化巧克力,雀巢,80g,0-149g/ml,威化饼干,袋,巧克力,5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1243,0.656667872,6.559926133,8.0462,1.522839845,213,-0.60701865,-0.633304588,1836
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,100118946,格力高45g高双层百力滋草莓牛奶味,格力高,45g,0-99g/ml,休闲饼干,盒,草莓,5.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1231,1.214496659,-1.477356268,8.1215,0.823386374,147,-0.22285354,0.422716842,2444
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,108439234,趣多多80g软式小点红丝绒莓果味,趣多多,80g,0-149g/ml,曲奇饼干,袋,草莓,6.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1105,0.567443941,-10.79959877,9.0526,1.762288622,215,-0.44667001,-0.579416489,524
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,104109369,沙耶朵100g抹茶味夹心蛋卷,沙耶朵,100g,0-149g/ml,蛋糕蛋卷,盒,抹茶,6.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0366,0.162135478,-8.720698904,27.2871,6.167681589,57,-0.84517766,-0.900950676,1394
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800226951,格力高55g草莓味百奇,格力高,55g,0-99g/ml,休闲饼干,盒,草莓,7.2,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.294,2.213839229,98.03675056,3.4008,0.451703984,224,-0.23277662,-0.063334415,2841
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,800194861,达利园20g×8枚草莓味瑞士卷,达利,160g,150-299g/ml,蛋糕蛋卷,袋,草莓,7.5,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2317,1.803266587,62.77027145,4.3152,0.554549176,223,-0.18472906,-0.187344383,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108439023,奥利奥66g臻选系列草莓酸奶巧克力风味涂层饼干,奥利奥,66g,0-99g/ml,休闲饼干,盒,草莓,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.176,1.398903902,9.614699481,5.6813,0.714845386,123,-0.20361991,-0.223836005,524
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,800022465,达利300g巧克力派,达利,300g,300g/ml以上,派,袋,巧克力,9.5,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.232,2.210184825,84.23929443,4.3095,0.452450849,229,-0.06224737,-0.079354513,2841
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103265861,法丽兹115g香草柠檬巧克力味曲奇,法丽兹,115g,0-149g/ml,曲奇饼干,袋,香草,9.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.189,1.880542701,67.83832819,5.2906,0.53176139,224,-0.37209302,-0.354590122,1665
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,106895261,B_CRIZPY30G巧克力布朗尼迷你饼干,B-Crizpy,30g,0-99g/ml,休闲糕点,袋,原味,9.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0061,0.185094444,-53.1435488,163.6661,5.402647297,10,-0.890681,-0.662212023,757
23,2301_饼干糕点,2311_饼干,23117_无糖及粗粮饼干,2314,饼干,102438142,江中猴姑72g酥性饼干,江中,72g,0-149g/ml,无糖及粗粮饼干,盒,草莓,10.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.022222222,-10.10114311,178.5714,45,1,-0.76470588,-0.895271136,1934
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,800346696,十月初五60g奶油小蛋卷,十月初五,60g,0-149g/ml,蛋糕蛋卷,盒,奶油、奶酪,10.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1307,1.430334137,35.01950578,7.6513,0.699137337,217,-0.14519294,-0.172283075,2841
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104665200,小狗汪汪队80g注心饼巧克力味,小狗汪汪队,80g,0-149g/ml,夹心饼干,盒,巧克力,10.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1296,1.387626667,43.05728563,7.7165,0.720654931,202,-0.2735426,-0.277295263,779
23,2301_饼干糕点,2311_饼干,23114_早餐饼干,2314,饼干,102424656,焙朗150g牛奶谷物味早餐饼,焙朗,150g,150-199g/ml,早餐饼干,袋,牛奶,11,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0306,0.303123462,-57.61553899,32.7291,3.298985816,26,-0.66954644,-0.635366279,1976
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109502400,妮趣100g注心饼干巧克力味,妮趣,100g,100-299g/ml,休闲饼干,盒,巧克力,11.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0933,1.059758621,69.64956864,10.7185,0.943611102,29,0.05,0.05,198
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,107968450,品味本铺192g牛奶味棒饼干,品味本铺,192g,100-299g/ml,休闲饼干,袋,牛奶,11.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0789,0.917365482,64.66717099,12.6694,1.090078076,53,-0.27548209,-0.266233767,651
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,109204584,奥利奥153.6g巧克棒巧克力味,奥利奥,153g,150-199g/ml,威化饼干,袋,巧克力,11.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.117,1.19858604,-0.000582144,8.5502,0.834316408,211,0.05,0.05,288
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,108670874,小资优品100g南乳味曲奇,小资优品,100g,0-149g/ml,曲奇饼干,盒,牛奶,12,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.288888889,-49.400663,178.5714,3.461538462,1,-0.66467066,0.083333333,474
23,2301_饼干糕点,2312_糕饼,23121_面包,2336,糕点,104868883,回头客336g手撕面包(原味）,回头客,336g,300g/ml以上,面包,袋,原味,12.5,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.233333333,-69.6892,178.5714,4.285714286,1,-0.24324324,0.623083859,1221
23,2301_饼干糕点,2312_糕饼,23125_含馅饼、酥,2336,糕点,108925030,冠美园438g量版装雪花米饼,冠美园,438g,300g/ml以上,含馅饼、酥,袋,原味,12.8,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0125,0.639861111,-1.824214139,80,1.562839158,4,-0.96392496,-0.858485834,400
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108120186,EDO_240g乳酸菌夹心原味饼,EDO,240g,200g/ml以上,夹心饼干,袋,原味,12.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0749,0.810398685,-5.122983692,13.3479,1.233960542,136,-0.3830313,-0.480207491,618
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106693861,DOBBY牌70G小鱼儿造型饼干牛奶味,Dobby牌,70g,0-99g/ml,休闲饼干,罐,牛奶,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.093055556,-27.77588589,180.1802,10.74626866,6,-0.92056738,-0.887222666,979
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,105502251,惠溪原148g奶香牛轧饼,惠溪原,148g,100-299g/ml,休闲饼干,盒,牛奶,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0158,0.130647436,-32.36713346,63.245,7.654187724,26,-0.9110861,-0.93331664,1158
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,104723713,丽巧克200g纳宝帝香草牛奶味威化饼干,丽巧克,200g,200g/ml以上,威化饼干,盒,牛奶,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0816,0.896402576,27.90693301,12.2486,1.115570198,69,-0.55772358,-0.590882772,1238
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108439162,超级飞侠120g迷你饼干分享装,超级飞侠,120g,100-299g/ml,休闲饼干,袋,原味,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0229,0.227126824,-8.730428111,43.7153,4.402826511,85,-0.61960133,-0.707354798,524
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,102354441,溢湘斋250g焦切,溢香斋,250g,100-299g/ml,休闲糕点,袋,原味,13.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0227,0.303138889,-3.770130454,44.0852,3.298817924,12,-0.86740654,-0.885379561,1994
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108755835,俄小淼牌162g牛奶巧克力味夹心威化饼干,俄小淼,162g,150-199g/ml,威化饼干,盒,巧克力,13.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0093,0.127407407,-25.801455,107.9137,7.848837209,3,-0.82115385,-0.820446948,444
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106779593,澳美思360g香脆蛋蛋派,澳美思,360g,300g/ml以上,休闲饼干,袋,原味,13.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2127,2.572151313,30.12181174,4.7005,0.388779616,228,-0.52373489,-0.502573427,946
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,102410975,唇动180g白色经典涂饰蛋糕牛奶味,唇动,180g,150-299g/ml,蛋糕蛋卷,盒,牛奶,13.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1267,1.57134137,19.17292492,7.8947,0.636398951,210,-0.41559041,-0.382286365,1764
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,101619241,大润谷丹麦228g风味曲奇,大润谷,228g,200g/ml以上,曲奇饼干,罐,原味,13.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,2366
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106712719,珍妮维尼小熊120g巧克力味蛋挞饼干,珍妮维尼小熊,120g,100-299g/ml,休闲饼干,盒,巧克力,13.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0167,0.172777778,-62.87215778,59.8802,5.78778135,1,1.98214286,1.150946659,972
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106739145,VIVIGA300G特浓鲜奶味薄饼干QS小V版,VIVIGA,300g,300g/ml以上,休闲饼干,袋,牛奶,14.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.082777778,7.679978,178.5714,12.08053691,1,-0.93450292,-0.912025547,937
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,104455384,百乐顺75g迷你华夫卷,百乐顺,75g,0-149g/ml,蛋糕蛋卷,袋,原味,14.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.056,0.845396436,30.34694133,17.865,1.182877,53,-0.3253012,-0.324956783,1311
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800021642,真巧380g草莓味涂层饼干,真巧,380g,300g/ml以上,休闲饼干,盒,草莓,14.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.164,2.31252655,45.11098981,6.0994,0.432427468,223,-0.47147921,-0.484837384,2841
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,108834568,七武花田224g巧克力涂层蛋糕抹茶味,七武花田,224g,150-299g/ml,蛋糕蛋卷,袋,抹茶,15.8,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0494,0.614010432,5.973426105,20.2307,1.628636824,117,3.25862069,2.530110549,420
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106528612,星七牌84g迷恋小脆饼干,星七,84g,0-99g/ml,休闲饼干,袋,原味,15.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,995
23,2301_饼干糕点,2312_糕饼,23125_含馅饼、酥,2336,糕点,109276246,徐福记128g百香果红茶味凤梨酥,徐福记,128g,0-149g/ml,含馅饼、酥,盒,混合,15.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.075,1.028480579,42.49715177,13.3298,0.972308102,141,0.05,0.05,245
23,2301_饼干糕点,2312_糕饼,23124_华夫饼,2336,糕点,109187340,百乐芬300g软华夫饼,百乐芬,300g,300g/ml以上,华夫饼,盒,原味,15.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0085,0.108980247,-19.79339382,117.4015,9.175974806,45,0.05,0.05,273
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,101741123,嘉士利160g巧克力味香薄片,嘉士利,160g,100-299g/ml,休闲饼干,盒,巧克力,16.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1043,1.555915642,5.433946139,9.5844,0.642708366,205,-0.15065147,-0.181843239,2316
